codigo,descripcion,estado,red,tipo_trabajo,tipo_trabajo_codigo,cod_trabajo,tipo_rep,provincia,comarca,municipio,presupuesto,certificado,pendiente,fecha_inicio,fecha_fin,mes,año
TP-2024-0110,Trabajo 110 - Barañain,En curso,RED-BT-01,Trabajos Programados,TP,CT-005,OTROS,Navarra,Cuenca de Pamplona,Barañain,13843.68,3499.03,10344.65,2024-10-07,2024-11-12,2024-10,2024
TP-2025-0112,Trabajo 112 - Barañain,En curso,RED-MT-01,Trabajos Programados,TP,CT-003,ATASCO,Navarra,Cuenca de Pamplona,Barañain,19952.47,12818.12,7134.35,2025-06-12,2025-07-18,2025-06,2025
TP-2024-0123,Trabajo 123 - Pamplona,Pendiente,RED-BT-01,Trabajos Programados,TP,CT-002,FUGA,Navarra,Cuenca de Pamplona,Pamplona,2547.47,0.0,2547.47,2024-07-07,,2024-07,2024
GF-2024-0140,Trabajo 140 - Barañain,Finalizado,RED-MT-02,Garantía y Fallos,GF,CT-005,OTROS,Navarra,Cuenca de Pamplona,Barañain,36605.02,36828.65,-223.63000000000466,2024-08-11,2024-08-26,2024-08,2024
OT-2024-0141,Trabajo 141 - Barañain,Pendiente,RED-MT-02,Órdenes de Trabajo,OT,CT-002,ATASCO,Navarra,Cuenca de Pamplona,Barañain,34979.72,0.0,34979.72,2024-10-12,,2024-10,2024
GF-2024-0145,Trabajo 145 - Barañain,Finalizado,RED-BT-01,Garantía y Fallos,GF,CT-002,ATASCO,Navarra,Cuenca de Pamplona,Barañain,19561.41,16727.26,2834.1500000000015,2024-10-15,2024-11-18,2024-10,2024
OT-2025-0156,Trabajo 156 - Pamplona,Finalizado,RED-MT-01,Órdenes de Trabajo,OT,CT-002,FUGA,Navarra,Cuenca de Pamplona,Pamplona,18708.53,16892.79,1815.739999999998,2025-09-23,2025-11-03,2025-09,2025
GF-2025-0160,Trabajo 160 - Barañain,Finalizado,RED-MT-02,Garantía y Fallos,GF,CT-002,ATASCO,Navarra,Cuenca de Pamplona,Barañain,25080.1,22022.88,3057.2199999999975,2025-05-19,2025-06-11,2025-05,2025
TP-2024-0161,Trabajo 161 - Barañain,Pendiente,RED-MT-01,Trabajos Programados,TP,CT-001,ATASCO,Navarra,Cuenca de Pamplona,Barañain,8309.98,0.0,8309.98,2024-05-03,,2024-05,2024
GF-2025-0166,Trabajo 166 - Barañain,Finalizado,RED-MT-02,Garantía y Fallos,GF,CT-002,ATASCO,Navarra,Cuenca de Pamplona,Barañain,14017.42,13419.91,597.5100000000002,2025-05-15,2025-07-02,2025-05,2025
OT-2025-0181,Trabajo 181 - Barañain,Pendiente,RED-BT-01,Órdenes de Trabajo,OT,CT-003,FUGA,Navarra,Cuenca de Pamplona,Barañain,24013.89,0.0,24013.89,2025-01-09,,2025-01,2025
OT-2024-0200,Trabajo 200 - Barañain,En curso,RED-DIST-01,Órdenes de Trabajo,OT,CT-005,OTROS,Navarra,Cuenca de Pamplona,Barañain,13375.45,3761.88,9613.57,2024-08-24,2024-11-08,2024-08,2024
